"Lat","Lon","Date","Breaks"
"28.5200000000002","-80.2400000000002","1998-12-15","2175"
"28.5200000000002","-80.2000000000002","1998-12-15","2175"
"28.5200000000002","-80.1600000000002","1999-01-02","2193"
"28.5200000000002","-80.1200000000002","1999-01-02","2193"
"28.5200000000002","-80.0800000000002","2012-10-27","7240"
"28.5200000000002","-79.9200000000002","2014-11-20","7994"
"28.5200000000002","-79.8800000000002","2014-06-23","7844"
"28.5200000000002","-79.8400000000002","2014-06-23","7844"
"28.5200000000002","-79.8000000000002","2014-06-23","7844"
"28.5200000000002","-79.7600000000002","2014-06-08","7829"
"28.5200000000002","-79.7200000000002","2014-06-07","7828"
"28.5200000000002","-79.6800000000002","2014-06-07","7828"
"28.5600000000002","-80.5200000000002","2019-08-31","9739"
"28.5600000000002","-80.2400000000002","1998-12-15","2175"
"28.5600000000002","-80.2000000000002","1998-12-15","2175"
"28.5600000000002","-80.1600000000002","2012-12-15","7289"
"28.5600000000002","-80.1200000000002","1999-01-02","2193"
"28.5600000000002","-80.0800000000002","1999-11-05","2500"
"28.5600000000002","-80.0400000000002","2012-10-27","7240"
"28.5600000000002","-79.9200000000002","2014-11-20","7994"
"28.5600000000002","-79.8800000000002","2014-06-23","7844"
"28.5600000000002","-79.8400000000002","2014-06-23","7844"
"28.5600000000002","-79.8000000000002","2014-06-23","7844"
"28.5600000000002","-79.7600000000002","2014-06-07","7828"
"28.5600000000002","-79.7200000000002","2014-06-07","7828"
"28.5600000000002","-79.6800000000002","2014-06-07","7828"
"28.6000000000002","-80.5200000000002","2019-09-01","9740"
"28.6000000000002","-80.2400000000002","1998-12-15","2175"
"28.6000000000002","-80.2000000000002","1998-12-15","2175"
"28.6000000000002","-80.1600000000002","1999-01-02","2193"
"28.6000000000002","-80.1200000000002","1999-01-02","2193"
"28.6000000000002","-80.0800000000002","2012-10-27","7240"
"28.6000000000002","-79.9200000000002","2014-11-20","7994"
"28.6000000000002","-79.8800000000002","2014-06-23","7844"
"28.6000000000002","-79.8400000000002","2014-06-23","7844"
"28.6000000000002","-79.8000000000002","2014-06-23","7844"
"28.6000000000002","-79.7600000000002","2014-06-07","7828"
"28.6000000000002","-79.7200000000002","2014-06-07","7828"
"28.6000000000002","-79.6800000000002","2014-06-07","7828"
"28.6400000000002","-80.2400000000002","1998-12-15","2175"
"28.6400000000002","-80.2000000000002","2012-12-21","7295"
"28.6400000000002","-80.1600000000002","1999-12-26","2551"
"28.6400000000002","-80.1200000000002","1999-11-06","2501"
"28.6400000000002","-80.0800000000002","2012-10-27","7240"
"28.6400000000002","-79.9200000000002","2014-11-20","7994"
"28.6400000000002","-79.8800000000002","2014-06-23","7844"
"28.6400000000002","-79.8400000000002","2014-06-23","7844"
"28.6400000000002","-79.8000000000002","2014-06-08","7829"
"28.6400000000002","-79.7600000000002","2014-06-07","7828"
"28.6400000000002","-79.7200000000002","2014-06-07","7828"
"28.6400000000002","-79.6800000000002","2014-06-07","7828"
"28.6800000000002","-80.2400000000002","1998-12-15","2175"
"28.6800000000002","-80.2000000000002","2012-12-21","7295"
"28.6800000000002","-80.1600000000002","1999-01-02","2193"
"28.6800000000002","-80.1200000000002","1998-12-31","2191"
"28.6800000000002","-80.0800000000002","2012-10-27","7240"
"28.6800000000002","-79.9200000000002","2014-06-23","7844"
"28.6800000000002","-79.8800000000002","2014-06-23","7844"
"28.6800000000002","-79.8400000000002","2014-06-23","7844"
"28.6800000000002","-79.8000000000002","2014-06-08","7829"
"28.6800000000002","-79.7600000000002","2014-06-07","7828"
"28.6800000000002","-79.7200000000002","2014-06-07","7828"
"28.6800000000002","-79.6800000000002","2014-06-08","7829"
"28.7200000000002","-80.2400000000002","1998-12-15","2175"
"28.7200000000002","-80.2000000000002","2012-12-22","7296"
"28.7200000000002","-80.1600000000002","2012-12-15","7289"
"28.7200000000002","-80.1200000000002","2012-10-27","7240"
"28.7200000000002","-80.0800000000002","1999-10-24","2488"
"28.7200000000002","-79.9200000000002","2014-06-23","7844"
"28.7200000000002","-79.8800000000002","2014-06-23","7844"
"28.7200000000002","-79.8400000000002","2014-06-23","7844"
"28.7200000000002","-79.8000000000002","2014-06-08","7829"
"28.7200000000002","-79.7600000000002","2014-06-07","7828"
"28.7200000000002","-79.7200000000002","2014-06-07","7828"
"28.7200000000002","-79.6800000000002","2014-06-08","7829"
"28.7600000000002","-80.2400000000002","2012-12-13","7287"
"28.7600000000002","-80.2000000000002","2014-11-22","7996"
"28.7600000000002","-80.1600000000002","2012-12-15","7289"
"28.7600000000002","-80.1200000000002","2012-10-27","7240"
"28.7600000000002","-80.0800000000002","1998-12-23","2183"
"28.7600000000002","-79.9600000000002","2014-06-23","7844"
"28.7600000000002","-79.9200000000002","2014-06-23","7844"
"28.7600000000002","-79.8800000000002","2014-06-23","7844"
"28.7600000000002","-79.8400000000002","2014-06-23","7844"
"28.7600000000002","-79.8000000000002","2014-06-08","7829"
"28.7600000000002","-79.7600000000002","2014-06-07","7828"
"28.7600000000002","-79.7200000000002","2014-06-07","7828"
"28.8000000000002","-80.2800000000002","1998-12-15","2175"
"28.8000000000002","-80.2400000000002","2012-12-21","7295"
"28.8000000000002","-80.2000000000002","2014-11-10","7984"
"28.8000000000002","-80.1600000000002","2012-12-16","7290"
"28.8000000000002","-80.1200000000002","1999-11-07","2502"
"28.8000000000002","-80.0800000000002","1998-12-23","2183"
"28.8000000000002","-79.9600000000002","2014-06-23","7844"
"28.8000000000002","-79.9200000000002","2014-06-23","7844"
