"Lat","Lon","Avg1","Avg2","Avg3","Avg4","Std1","Std2","Std3","Std4","Trend1","Trend2","Trend3","Trend4"
28.5200000000002,-79.7200000000002,-0.00582942195924992,0.0190717274325403,0.0654977701236831,0.0802050018679581,0.0883951557844469,0.0779772031937599,0.0866190680955908,0.0988183059829704,2.28474448770044e-05,2.15334686504443e-05,3.43312272274977e-05,2.97407695138002e-05
28.5200000000002,-79.6800000000002,0.0419945248089616,0.0682375973255336,0.115218899759074,0.124547697679124,0.087366421638497,0.0766810815669364,0.0845645236569566,0.0974690986386992,2.3399468812828e-05,2.22120951507855e-05,3.52441166465011e-05,2.90577115151018e-05
28.5600000000002,-80.5600000000002,-0.472103668852962,-0.504519180739499,-0.455640149638849,-0.33205828643493,0.11970334716893,0.110823690322484,0.143500577276553,0.144661982466353,4.45997445986913e-05,2.39638536776972e-05,2.26341280377256e-05,4.18869902561265e-05
28.5600000000002,-80.5200000000002,-0.47056495417073,-0.502926950714565,-0.45588208538654,-0.332310137436852,0.117505701239451,0.108983234042619,0.141502761522854,0.142505190185045,4.41196638952122e-05,2.43160104070037e-05,2.26765595941618e-05,4.19668922315542e-05
28.5600000000002,-80.4800000000002,-0.468325124706726,-0.500891519444329,-0.455963772832158,-0.332081491745292,0.115405007611591,0.107168215865937,0.139740806998665,0.140521394081379,4.34516606124905e-05,2.46536444987193e-05,2.26781249238163e-05,4.21255998518356e-05
28.5600000000002,-80.4400000000002,-0.466226786749427,-0.498992015279099,-0.456032502286051,-0.332100698551425,0.113543653244688,0.105525435752955,0.137992874388378,0.138715395824874,4.27560105467764e-05,2.49961208221354e-05,2.26030850326594e-05,4.23210981936527e-05
28.5600000000002,-80.4000000000002,-0.464054320313258,-0.49706582459944,-0.455943745019186,-0.332177422069798,0.111883015501305,0.103970355518839,0.136208041765757,0.137001924991779,4.21026314430035e-05,2.53360225501236e-05,2.24708225742171e-05,4.25424832737825e-05
28.5600000000002,-80.3600000000002,-0.461737709436289,-0.494892840075698,-0.455560380219784,-0.332220234845331,0.110345753521854,0.102411753489477,0.13432062012677,0.135324820285626,4.14576973057314e-05,2.56632526990829e-05,2.2345128354921e-05,4.2755235051429e-05
28.5600000000002,-80.3200000000002,-0.459209697286181,-0.492436377136103,-0.454870339657559,-0.332137572100859,0.108957655862117,0.10086311956583,0.132365949213336,0.133676306384047,4.0839860346575e-05,2.59426116754593e-05,2.2351485080739e-05,4.2986385493543e-05
28.5600000000002,-80.2800000000002,-0.456439025527849,-0.489561634462901,-0.453561311600607,-0.331750951191085,0.107776959746017,0.0993993555183498,0.130327258168843,0.132045812792181,4.02819955973351e-05,2.6101318255231e-05,2.2346110986676e-05,4.32075140464054e-05
28.5600000000002,-80.2400000000002,-0.453281116270079,-0.485774758061893,-0.450649102123501,-0.330718817654647,0.106764695532122,0.0979845206956127,0.127951229816097,0.13038288241074,3.96333109376631e-05,2.60782131863974e-05,2.21851607480941e-05,4.34067764905243e-05
28.5600000000002,-80.2000000000002,-0.449363500181618,-0.479830051859464,-0.44417519514028,-0.328298095978322,0.105794725341937,0.0963797530953917,0.125006877328679,0.128448413926607,3.87215824323564e-05,2.55949447371098e-05,2.18803022955584e-05,4.33201352931671e-05
28.5600000000002,-80.1600000000002,-0.443590892744306,-0.469481800411457,-0.431487262597366,-0.322881176715892,0.104476624178655,0.0943972611029587,0.121323657570553,0.125898800244469,3.73263814807986e-05,2.44780900844369e-05,2.16188598202648e-05,4.24921578136723e-05
28.5600000000002,-80.1200000000002,-0.433568375375169,-0.451889880067891,-0.410238184734363,-0.31210147812816,0.10236958288749,0.091961724944066,0.117046182097658,0.122601198071911,3.5040030729605e-05,2.28536730813153e-05,2.1712189115085e-05,4.08158090118822e-05
28.5600000000002,-80.0800000000002,-0.416071081519082,-0.424939918603893,-0.37957312071499,-0.293737608258195,0.0995485057080073,0.0894558451529847,0.112697350056122,0.11864032165141,3.20041814023391e-05,2.12803862975756e-05,2.22989324697541e-05,3.86960379719121e-05
28.5600000000002,-80.0400000000002,-0.388756879311757,-0.388753483213086,-0.340834551713551,-0.267369804900112,0.0965470329576044,0.0872736727346756,0.108678023450177,0.11450389682637,2.90749528366882e-05,2.01495879226128e-05,2.31929026812179e-05,3.68294392724206e-05
28.5600000000002,-80.0000000000002,-0.35237325495625,-0.345464322406145,-0.296088380979691,-0.234297107259106,0.0942005995517732,0.0855603407660311,0.105126743244994,0.11087595657475,2.67434322628447e-05,1.94104828939449e-05,2.41373851380149e-05,3.54196939881555e-05
28.5600000000002,-79.9600000000002,-0.309625377702033,-0.296859387287185,-0.247033597785484,-0.195795099246174,0.0926651755583498,0.0842860675857057,0.101919056940352,0.107910733812688,2.48713994921221e-05,1.89667810484194e-05,2.52955678226698e-05,3.41606186754759e-05
28.5600000000002,-79.9200000000002,-0.261659805207233,-0.244517759744829,-0.195218687555215,-0.152772869574906,0.0918574412005332,0.0833245439015586,0.0989062742605327,0.10557590962966,2.32120447971991e-05,1.87189050239462e-05,2.65837660947091e-05,3.29952519913725e-05
28.5600000000002,-79.8800000000002,-0.210018350972697,-0.189992850880795,-0.141734994371943,-0.106383457368085,0.0914821016167946,0.0824810190910066,0.0961153188923525,0.103886643815166,2.20778402149638e-05,1.88187599004755e-05,2.80323554904999e-05,3.19978937103954e-05
28.5600000000002,-79.8400000000002,-0.156685363020791,-0.134731607143557,-0.0874991121194122,-0.0581152901009177,0.0910989839222002,0.0816015974415809,0.0934771568249688,0.10259658671475,2.15626821609569e-05,1.91347887731446e-05,2.96246545370512e-05,3.11138856376903e-05
28.5600000000002,-79.8000000000002,-0.103127010748232,-0.0798770795331353,-0.0333732130239009,-0.00931159450246347,0.090461947846717,0.0805721781097463,0.0909557734491111,0.101363399802778,2.15613973792714e-05,1.96483984871481e-05,3.11966042058348e-05,3.03805790582933e-05
28.5600000000002,-79.7600000000002,-0.050727350682201,-0.0263836403944119,0.0198445114234842,0.0387801739269488,0.0895533993677022,0.0793684939801512,0.088574993240126,0.100064204869525,2.18856157432219e-05,2.03052492607359e-05,3.26136273665084e-05,2.97470399527321e-05
28.5600000000002,-79.7200000000002,-0.000458207167453519,0.0250184808710575,0.0714214007325068,0.0851840877900167,0.088514765444778,0.0780681956194494,0.0863586660663852,0.0987027285819374,2.23910887841803e-05,2.10214261024093e-05,3.37963514994475e-05,2.91231483801757e-05
28.5600000000002,-79.6800000000002,0.0469974999322793,0.0738044185402471,0.120788887136678,0.129187858587205,0.0874955500060412,0.0767827910141729,0.0843171130789248,0.0973565836058476,2.29699166252176e-05,2.17241660972673e-05,3.47463636805726e-05,2.84766234573114e-05
28.6000000000002,-80.5600000000002,-0.472580881386121,-0.504603413923552,-0.4556207368283,-0.332706139489145,0.119294021830061,0.110416908004783,0.142995594123401,0.144220715953484,4.45459411097539e-05,2.40386469952508e-05,2.2699195586498e-05,4.19905881965605e-05
28.6000000000002,-80.5200000000002,-0.470980795967597,-0.503321634583647,-0.456026106575229,-0.332688457661203,0.117572736553123,0.108948856590072,0.141532616196739,0.142488785073343,4.40621106445043e-05,2.42610311079941e-05,2.27439418259853e-05,4.20537053706779e-05
28.6000000000002,-80.4800000000002,-0.469122743170336,-0.501702583136263,-0.456367524417195,-0.332762175956048,0.11558196153919,0.107294577457683,0.139878186014598,0.140610118828396,4.33771232606277e-05,2.4541661114662e-05,2.26894905015965e-05,4.22082614002631e-05
28.6000000000002,-80.4400000000002,-0.467054971417979,-0.499870343923614,-0.456572495102799,-0.332857911622137,0.113707410834096,0.105663954166909,0.138131447225695,0.138773286112453,4.26964655734768e-05,2.48999271087062e-05,2.25856226833207e-05,4.23956583549812e-05
28.6000000000002,-80.4000000000002,-0.464813616739591,-0.497883204981972,-0.4565079400237,-0.332964348870664,0.111987562346531,0.104044912112641,0.136271753035858,0.136991366209166,4.20415946367377e-05,2.52502424918029e-05,2.23951693152681e-05,4.26109701069387e-05
28.6000000000002,-80.3600000000002,-0.462388556147756,-0.495549740082739,-0.456040869413203,-0.332980294199539,0.110393397506406,0.102398030268593,0.134288855688773,0.135227489100334,4.1404158507947e-05,2.55780844036978e-05,2.22080364141711e-05,4.27967222389324e-05
28.6000000000002,-80.3200000000002,-0.459768471534032,-0.492879349899992,-0.45512355730598,-0.332824562141124,0.108971225328732,0.100768511074234,0.132219059541601,0.133524108836617,4.08026827332962e-05,2.58318249462675e-05,2.21471844069528e-05,4.29939483857582e-05
28.6000000000002,-80.2800000000002,-0.456894392354779,-0.489720776747713,-0.453437908042245,-0.332275703052306,0.107775462531389,0.0992161214964878,0.130048410224827,0.131862905624834,4.02516856400396e-05,2.59479856136052e-05,2.20506229379477e-05,4.31774426854046e-05
28.6000000000002,-80.2400000000002,-0.453594943832352,-0.485522716370025,-0.449942518151302,-0.331025108772698,0.106748149208397,0.0976881078649402,0.127501439555041,0.130132207181366,3.95884964404165e-05,2.58376869927965e-05,2.17789961686995e-05,4.32763493277697e-05
28.6000000000002,-80.2000000000002,-0.449463402776258,-0.478953380410832,-0.442608534050212,-0.328228853134168,0.105695380559369,0.0959331144174955,0.124354215820277,0.128085040772264,3.86028055206018e-05,2.5231584948307e-05,2.14076767935675e-05,4.30212533519513e-05
28.6000000000002,-80.1600000000002,-0.443222834925456,-0.467678986403664,-0.42878378827559,-0.322161208849569,0.104242023987342,0.0937987533291841,0.12048465997069,0.125404452491942,3.70446013179145e-05,2.39367619528497e-05,2.11133576827328e-05,4.2038644911837e-05
28.6000000000002,-80.1200000000002,-0.43233853989958,-0.448889348755459,-0.406317344905789,-0.310445805538916,0.101971439135468,0.0913037048521473,0.116107230849051,0.121997682384185,3.45803835591695e-05,2.21629821771302e-05,2.12028146685782e-05,4.02719649971731e-05
28.6000000000002,-80.0800000000002,-0.413577308896097,-0.42066763826251,-0.374612536437207,-0.290999487296377,0.0990639848959661,0.0888563293728333,0.111775948781545,0.117943758550405,3.1444258444903e-05,2.0567972005721e-05,2.18158529629035e-05,3.81351794785791e-05
28.6000000000002,-80.0400000000002,-0.384940222506424,-0.383446359534739,-0.335137243049968,-0.26368423773025,0.0961037874309275,0.0868334988933453,0.10783747007629,0.113812044230869,2.85142653018323e-05,1.94484133727669e-05,2.2668062832346e-05,3.62615998261811e-05
28.6000000000002,-80.0000000000002,-0.347628945976576,-0.339459080861013,-0.28990767856198,-0.229928547456818,0.0938956675347673,0.0853005309304426,0.104416939464609,0.110284484400262,2.61968404163362e-05,1.87299154742656e-05,2.35636924312614e-05,3.48167730580445e-05
28.6000000000002,-79.9600000000002,-0.304198681402142,-0.2903397679703,-0.240545078214067,-0.190884803705982,0.0925207893387849,0.0842003197540825,0.101314098070062,0.10745469414631,2.42911283674015e-05,1.82756798995788e-05,2.47023180398037e-05,3.35184340940519e-05
28.6000000000002,-79.9200000000002,-0.255745772086448,-0.237713512025107,-0.188519559251055,-0.14744861606394,0.0918951897970616,0.0833681462910328,0.0983810448449291,0.105259930378324,2.26527660360863e-05,1.80619632914562e-05,2.59837427412395e-05,3.22974906181782e-05
28.6000000000002,-79.8800000000002,-0.203849586883314,-0.183044829908473,-0.134918943303306,-0.10080873938899,0.0916305229756083,0.0825828421256032,0.0956348693815361,0.103685262706384,2.15527946530915e-05,1.8185174779728e-05,2.7448900545652e-05,3.1272091987647e-05
28.6000000000002,-79.8400000000002,-0.150442774391196,-0.127806516957102,-0.0806834304927278,-0.052453316890345,0.0912717706593602,0.0817280762842746,0.0930508750254543,0.102462210920278,2.106651147006e-05,1.85309733460921e-05,2.90430406972152e-05,3.03916672304176e-05
28.6000000000002,-79.8000000000002,-0.0969827865303075,-0.0731207474001462,-0.0266948144630179,-0.00370646702369907,0.0906271988617273,0.0806802632564845,0.0905858563341201,0.101257946891938,2.10843361259268e-05,1.90678238555781e-05,3.06370367514217e-05,2.9671142502126e-05
28.6000000000002,-79.7600000000002,-0.0448337942991067,-0.019912517433987,0.026269732309826,0.0441896210946373,0.0897062428998458,0.0794690332967579,0.0882426645470537,0.0999591216130713,2.14217269888542e-05,1.97489093474727e-05,3.20696191378249e-05,2.90772643112958e-05
28.6000000000002,-79.7200000000002,0.00508336973088192,0.0311332877484766,0.077518929306439,0.0902923539680052,0.0886671352772047,0.0781797961180021,0.0860501638993441,0.0986009383039967,2.195636417977e-05,2.04934974200839e-05,3.32741559553409e-05,2.84995763150308e-05
28.6000000000002,-79.6800000000002,0.0521375369506114,0.0794979972512438,0.126499808163555,0.133926374953516,0.0876524704965515,0.0769000367466026,0.084024795047885,0.0972567224024151,2.25579231088337e-05,2.12284321824626e-05,3.42532104549871e-05,2.78885574400418e-05
28.6400000000002,-80.6000000000002,-0.474334439921115,-0.506241794684058,-0.455041292804142,-0.332866605439437,0.121614734598955,0.11214783219782,0.144964465653428,0.146143610812799,4.50940225686414e-05,2.37115201289913e-05,2.27209526234232e-05,4.18709426064451e-05
28.6400000000002,-80.5600000000002,-0.473148575975044,-0.505197034413987,-0.45560252147282,-0.333176150769477,0.119711999355602,0.110603882978358,0.143267447737043,0.144355156651638,4.463819663471e-05,2.39295242958324e-05,2.27537889284198e-05,4.1958592598584e-05
28.6400000000002,-80.5200000000002,-0.471426757153431,-0.503741898873554,-0.456168616436997,-0.333157832120663,0.11766084412823,0.108962980184103,0.141638357890486,0.142448674186612,4.40213897109612e-05,2.42105884101733e-05,2.27800586539158e-05,4.2100511767406e-05
28.6400000000002,-80.4800000000002,-0.469681776844372,-0.502258828880323,-0.456716734997654,-0.333351854344063,0.115661968406481,0.107320525565343,0.139935131642704,0.140569110262837,4.32907837189176e-05,2.44875165775408e-05,2.26942942958242e-05,4.2272341351865e-05
28.6400000000002,-80.4400000000002,-0.467666659118408,-0.500526625451298,-0.457047789613122,-0.333557428145289,0.113771914588948,0.105682209179243,0.138130772533899,0.138706158000207,4.26287478411371e-05,2.48512590317739e-05,2.25356111441413e-05,4.24785881638695e-05
28.6400000000002,-80.4000000000002,-0.465413200320233,-0.498528621328537,-0.45702435566141,-0.333733670389497,0.112018150459566,0.104019131813225,0.136212855029976,0.13687711415721,4.19690421940067e-05,2.51813298266178e-05,2.23075544709417e-05,4.2681925057482e-05
28.6400000000002,-80.3600000000002,-0.462954944137016,-0.496085542500127,-0.456476399909239,-0.333745302713087,0.110382911370696,0.10231501171325,0.134154087659741,0.135067903293455,4.13386315226774e-05,2.55049605683138e-05,2.20579393447382e-05,4.28554647145048e-05
28.6400000000002,-80.3200000000002,-0.460245233121655,-0.493208880976334,-0.455336236314307,-0.333505475450645,0.108973395519557,0.100633266972293,0.131996151323972,0.13332456105412,4.07828579458021e-05,2.57325828252447e-05,2.19303381804618e-05,4.30421757504277e-05
28.6400000000002,-80.2800000000002,-0.457271555127603,-0.489773149501536,-0.453274990790286,-0.332796853865081,0.107786540956181,0.0990041306476353,0.129696433418037,0.131644472987895,4.02762120959173e-05,2.57975185621743e-05,2.17279748569424e-05,4.31660150150089e-05
28.6400000000002,-80.2400000000002,-0.453837013598796,-0.485161298981932,-0.44916719323068,-0.331298927777387,0.106734698401527,0.0973647713782807,0.126986433140165,0.129849415880879,3.95786149149539e-05,2.55853270629943e-05,2.13666700270683e-05,4.31802824536334e-05
28.6400000000002,-80.2000000000002,-0.449468431960867,-0.477910503410522,-0.440900931715675,-0.328085007241996,0.105600120645246,0.0954772587401295,0.123637001538721,0.127700516014608,3.84903593554605e-05,2.48316536155658e-05,2.09194493660391e-05,4.27793854683911e-05
28.6400000000002,-80.1600000000002,-0.442691240224804,-0.465630494339047,-0.425867903799955,-0.32129269215677,0.104010764386448,0.0932132433799567,0.119589674768615,0.124889940008936,3.67878948600496e-05,2.33648920800326e-05,2.05973187638729e-05,4.1593960872497e-05
28.6400000000002,-80.1200000000002,-0.43082170269851,-0.445538818376021,-0.402122533089876,-0.308557108243943,0.101587394251267,0.0906780563137711,0.115123507535586,0.121352832013088,3.41388159657527e-05,2.14528565789959e-05,2.06910739122682e-05,3.97169446383596e-05
28.6400000000002,-80.0800000000002,-0.41071461570436,-0.415978254063613,-0.369341682471654,-0.287986457448927,0.0985722880712468,0.0883122312287822,0.11082776306111,0.117210553941912,3.08796720726943e-05,1.98380551113136e-05,2.13165051338157e-05,3.75627533763516e-05
28.6400000000002,-80.0400000000002,-0.38071646983495,-0.377744125476154,-0.329117524261849,-0.259750667331058,0.0957154857300947,0.086456102988758,0.106995373732611,0.11311568984268,2.79819003556453e-05,1.87369844182902e-05,2.2132563171371e-05,3.56965718188239e-05
28.6400000000002,-80.0000000000002,-0.342548145372015,-0.333067888171667,-0.283413452437762,-0.225325472660853,0.0936645131067995,0.0851049053781047,0.10370532113187,0.109711928393058,2.56663843442299e-05,1.80102649332361e-05,2.29854630434895e-05,3.4194144915841e-05
28.6400000000002,-79.9600000000002,-0.298462741843499,-0.283494135019041,-0.233777076399994,-0.185741770832554,0.092458322992128,0.0841847270073698,0.100696978664858,0.10701111983487,2.37177466561884e-05,1.7561904511348e-05,2.40834915598292e-05,3.28489499781818e-05
28.6400000000002,-79.9200000000002,-0.249555995613642,-0.230624681767274,-0.181584519321593,-0.14190624877629,0.0919865035599187,0.0834753074141724,0.0978339609517152,0.10495806605256,2.2074966413169e-05,1.73804729258126e-05,2.5357404196538e-05,3.1589641401875e-05
28.6400000000002,-79.8800000000002,-0.197418189255645,-0.175866465233358,-0.127917387239256,-0.09504668783906,0.0918205023206575,0.0827270102341021,0.0951424960857906,0.103498600723836,2.10200396673025e-05,1.75186053068927e-05,2.68580736775839e-05,3.05321801992674e-05
28.6400000000002,-79.8400000000002,-0.143979347431424,-0.12069100661799,-0.0737392865620859,-0.0466487157383534,0.0914768918899334,0.0818600833443981,0.0925911402689193,0.102347242049989,2.05553758669687e-05,1.78997266502572e-05,2.84721661474536e-05,2.96747214978078e-05
28.6400000000002,-79.8000000000002,-0.0906605209467879,-0.066222163007557,-0.0199132422353095,0.00199227443018406,0.0908250237811691,0.0807964494266852,0.0901544184330491,0.101167625856231,2.05987850109823e-05,1.84752541036411e-05,3.00870147800332e-05,2.89811410510285e-05
28.6400000000002,-79.7600000000002,-0.0387982421110088,-0.0133412583982912,0.0327752425860358,0.0496593427151791,0.0898877749041285,0.0795852478986405,0.0878392442575791,0.099866716619159,2.09655731113023e-05,1.918952657853e-05,3.15365060265172e-05,2.84217135740792e-05
28.6400000000002,-79.7200000000002,0.0107351235101985,0.0373099898404576,0.0836748597429441,0.0954396623794856,0.0888417015905084,0.0783029031019083,0.0856785576024968,0.0985107231323072,2.15348173343998e-05,1.99599552316434e-05,3.27579673156166e-05,2.78944651520854e-05
28.6400000000002,-79.6800000000002,0.0573538430361408,0.0852246200360128,0.1322535436587,0.138687965893842,0.087824972134315,0.0770258701149298,0.0836849572966279,0.0971691071554315,2.21658713862278e-05,2.07360558407527e-05,3.37604725126644e-05,2.73241471412142e-05
28.6800000000002,-80.6400000000002,-0.474853635376998,-0.506311540929838,-0.454309613981961,-0.33270544603126,0.122467606353938,0.11270793016227,0.145769717712503,0.147051172459259,4.5274109908928e-05,2.37339465323162e-05,2.2803701087993e-05,4.19442744692945e-05
28.6800000000002,-80.6000000000002,-0.47427847795046,-0.506006143270071,-0.455031117501689,-0.33319657160363,0.121170103561913,0.11167030867798,0.144507731003752,0.145742114039474,4.4975570579866e-05,2.379067278611e-05,2.28117527254918e-05,4.1996431399763e-05
28.6800000000002,-80.5600000000002,-0.473190781437244,-0.505146186091585,-0.455782411895788,-0.333467512006788,0.119357173933285,0.110244088975067,0.142987448050767,0.144043971868923,4.4449362017981e-05,2.39592588225064e-05,2.2833919547202e-05,4.20961259554936e-05
28.6800000000002,-80.5200000000002,-0.47175112947107,-0.503992959048124,-0.456510748151855,-0.333675354299839,0.117414333983471,0.108703338435736,0.141395233234329,0.142214782400507,4.37879103374717e-05,2.41810253216987e-05,2.28071549849661e-05,4.22274579834789e-05
28.6800000000002,-80.4800000000002,-0.470099349159222,-0.502639988255901,-0.457113607009562,-0.334020379596412,0.115499725514676,0.107127824455946,0.139705824678748,0.140368559174198,4.30942612478909e-05,2.44564464455786e-05,2.26647180897468e-05,4.24012227718608e-05
28.6800000000002,-80.4400000000002,-0.468080809833122,-0.500966870381597,-0.457490845280385,-0.334307216979565,0.113664278950299,0.105515386995981,0.137914627363366,0.138496254230209,4.24718046930417e-05,2.48125816463036e-05,2.24669323482639e-05,4.25940215930865e-05
28.6800000000002,-80.4000000000002,-0.465837321401477,-0.498959849805611,-0.457466799434601,-0.334517504273937,0.111908684473263,0.103855578604831,0.135992280968728,0.136637534831276,4.18236197627107e-05,2.51444294242948e-05,2.21957243237483e-05,4.27689209732803e-05
28.6800000000002,-80.3600000000002,-0.463343284383949,-0.496425917835122,-0.456821200401192,-0.334509366368555,0.11031242771003,0.102142462453479,0.133903001213767,0.134820759984686,4.12432774957076e-05,2.54507507889409e-05,2.18947393128161e-05,4.29454448941697e-05
28.6800000000002,-80.3200000000002,-0.460601361979469,-0.493400757839426,-0.455475076780316,-0.334163228957112,0.108976619621582,0.10043191434404,0.131690981756071,0.133081483883268,4.07521722704694e-05,2.56395075763984e-05,2.1696601956828e-05,4.30957734576904e-05
28.6800000000002,-80.2800000000002,-0.457554738767898,-0.489701346816463,-0.453039124199975,-0.333283250876026,0.107796518434875,0.0987653304366151,0.129277753817972,0.131405406274858,4.02623360357795e-05,2.56441806842193e-05,2.1399364085539e-05,4.31767204261048e-05
28.6800000000002,-80.2400000000002,-0.453996683469837,-0.484651890984593,-0.448276375673119,-0.331516525352609,0.106724778414745,0.0970248982574867,0.126415009652538,0.129554200577459,3.95315665630087e-05,2.53196474064764e-05,2.09477465973776e-05,4.30947509766495e-05
28.6800000000002,-80.2000000000002,-0.449344383879362,-0.476697857756706,-0.439021490326478,-0.327842672835447,0.105525684798047,0.0950010625025495,0.122868984824468,0.127283938010439,3.83697464038069e-05,2.44042838164484e-05,2.04192528501683e-05,4.24944228733159e-05
28.6800000000002,-80.1600000000002,-0.441946682444409,-0.463339055701667,-0.422747214625672,-0.320262056030473,0.103791457036528,0.0926305530350264,0.118639957591773,0.124348618018218,3.65023960382859e-05,2.27419043598131e-05,2.00592615777905e-05,4.11359442898084e-05
28.6800000000002,-80.1200000000002,-0.429004058449674,-0.441874581516528,-0.397703180964366,-0.306455800493039,0.101222510522109,0.0900662132821826,0.114113332768226,0.120669631628126,3.36875409680511e-05,2.0738780861257e-05,2.0166884129045e-05,3.9145317281913e-05
