"Lat","Lon","USeasonal1","BSeasonal1","Colour1","Constancy1","Contigency1","Predictability1","USeasonal2","BSeasonal2","Colour2","Constancy2","Contigency2","Predictability2"
28.5200000000002,-80.5200000000002,5.94265557390862,0.855962896422786,1.79238084244701,0.0355894329974751,0.478955669941752,0.514545102939227,5.60133655025178,0.848515525244375,1.77276738462297,0.0593127372886894,0.507670012252065,0.566982749540754
28.5200000000002,-80.4800000000002,5.38828420275217,0.843463445228504,1.71675517305154,0.0461197870976338,0.491488451475893,0.537608238573526,5.16904838065368,0.837900444558673,1.65285178885288,0.0737464978100694,0.501600954322059,0.575347452132128
28.5200000000002,-80.4400000000002,4.79145578425405,0.827331842415369,1.6661251238897,0.0534961794212317,0.491741197352222,0.545237376773454,4.77518193877081,0.826845282001135,1.5701351083227,0.0795690646039142,0.506364605237487,0.585933669841401
28.5200000000002,-80.4000000000002,4.30879819504054,0.811633450121687,1.61651880277422,0.052959853290872,0.458092334896322,0.511052188187194,4.4218781155774,0.815562065637931,1.51702667927564,0.0864386078036918,0.50684222828283,0.593280836086522
28.5200000000002,-80.3600000000002,4.08409053821745,0.803307987439851,1.5599217861453,0.0379675186633283,0.45390119632405,0.491868714987378,4.22264179936549,0.808526022190246,1.41192388239511,0.0683721181922414,0.521999335675004,0.590371453867245
28.5200000000002,-80.3200000000002,4.01772697701898,0.800706573996559,1.51285396940384,0.0392398427169014,0.459273337503636,0.498513180220537,4.23213239762302,0.808873338057289,1.3884567616496,0.0613146544073403,0.507161695206245,0.568476349613585
28.5200000000002,-80.2800000000002,4.10896587761642,0.804265672553963,1.47767861484135,0.0353775110620924,0.462639977325404,0.498017488387496,4.2765939972557,0.810483808206565,1.34410940602224,0.0599128312362524,0.495900956267732,0.555813787503984
28.5200000000002,-80.2400000000002,4.31157302517727,0.811731855090776,1.38495343090273,0.0334562091853031,0.478303458024911,0.511759667210214,4.39752894751252,0.814730034850326,1.2644194120326,0.0603076141402065,0.489196832894198,0.549504447034405
28.5200000000002,-80.2000000000002,4.60849687788304,0.821699107305654,1.30642546646194,0.0344177299875161,0.494615140840889,0.529032870828405,4.51671038545172,0.81873255434305,1.17679784115383,0.0625811786412628,0.47151975246008,0.534100931101343
28.5200000000002,-80.1600000000002,4.82416405303531,0.82830153977568,1.22262733899932,0.0289242521133934,0.499367985682464,0.528292237795857,4.66953621176287,0.82361872953113,1.11519592647729,0.0644381611568036,0.506260062361017,0.57069822351782
28.5200000000002,-80.1200000000002,5.51633883440318,0.8465395944851,1.1566046796137,0.0292638104428653,0.518981472161168,0.548245282604034,4.95573045420336,0.832094483172214,1.04685230525701,0.06772267297576,0.545020307658059,0.612742980633819
28.5200000000002,-80.0800000000002,6.2651417719684,0.862356436889041,1.11070730147967,0.0300517383845909,0.517546213487526,0.547597951872117,5.63423514679126,0.849266723612644,0.997672542130352,0.0724946935637707,0.56405130732822,0.636546000891991
28.5200000000002,-80.0400000000002,6.82602418643313,0.872221197356691,1.12529551643634,0.0248737110967747,0.514150916918195,0.539024628014969,6.01165621800639,0.85738034368657,1.05648551518675,0.0768339352573143,0.508595673160769,0.585429608418083
28.5200000000002,-80.0000000000002,6.74804666800955,0.870935212080118,1.16315592815707,0.0227534255378821,0.523404401597433,0.546157827135315,5.65398521882728,0.849714123624662,1.06096571476719,0.0785953267773397,0.486851499347182,0.565446826124522
28.5200000000002,-79.9600000000002,7.16548474573596,0.877533296413026,1.14911995200595,0.0259395263212548,0.514716610899316,0.540656137220571,5.85811655413679,0.854187371692188,1.06473893845274,0.0787518199681426,0.495388685143383,0.574140505111526
28.5200000000002,-79.9200000000002,7.41966434465074,0.881230419757133,1.17849554120716,0.0299665483858035,0.525980893572339,0.555947441958143,6.4202047091808,0.865232828581841,1.08524358759937,0.066573201627954,0.510373813605253,0.576947015233207
28.5200000000002,-79.8800000000002,7.46677978978088,0.881891341829043,1.20079925843657,0.0335869873387968,0.515678497918357,0.549265485257154,6.72411187787657,0.870535277607228,1.11016998690696,0.0583834423458145,0.501273123228352,0.559656565574167
28.5200000000002,-79.8400000000002,7.62635716788835,0.884076211946973,1.22793093558534,0.0367942279245193,0.521028882312363,0.557823110236882,6.97775451467285,0.874651445070066,1.14809171127171,0.0534554851494076,0.484341136691171,0.537796621840579
28.5200000000002,-79.8000000000002,7.79373315811841,0.886282653564852,1.24158695524382,0.036003107900958,0.532140584308458,0.568143692209416,7.2369272801835,0.878595504611797,1.17273483114148,0.0515898477649833,0.48232883548534,0.533918683250324
28.5200000000002,-79.7600000000002,7.94038753425186,0.888148025332363,1.27081061614702,0.0323523184691229,0.521658524792806,0.554010843261929,7.49279190233541,0.882253090444261,1.17246117510773,0.0348032922957447,0.490654138834572,0.525457431130317
28.5200000000002,-79.7200000000002,8.09668963830891,0.890069900176797,1.30200687082232,0.0390643876864719,0.508821368371526,0.547885756057998,7.69574160749616,0.885001182746972,1.19729244884154,0.0352125764259261,0.510611557151484,0.54582413357741
28.5200000000002,-79.6800000000002,8.22474785338484,0.891595952984984,1.31684376331179,0.0397452178331865,0.504564498442403,0.544309716275589,7.84734412163571,0.886971730018441,1.20918457781444,0.0340980743985401,0.5194238769474,0.55352195134594
28.5600000000002,-80.5600000000002,5.73815314302844,0.851591381381018,1.85201306777452,0.0338515566508197,0.485547512161175,0.519399068811995,5.65156479274428,0.849659436364383,1.83893742737869,0.0605043070270497,0.51019391649077,0.57069822351782
